lot_area,overall_qual,year_built,year_remod/add,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,saleprice
9720.0,5.0,1977,1977,1009.0,1009.0,2.0,6.0,1.0,0.0,0.0,160000.0
8640.0,8.0,2007,2007,1338.0,1338.0,2.0,6.0,0.0,0.0,141.0,208900.0
3180.0,7.0,2007,2007,703.0,1392.0,2.0,5.0,0.0,0.0,102.0,146000.0
14963.0,8.0,1996,1996,1288.0,1288.0,1.0,4.0,2.0,120.0,30.0,245500.0
5000.0,6.0,1926,1950,1013.0,1013.0,1.0,6.0,0.0,0.0,0.0,113000.0
16870.0,8.0,2004,2005,1782.0,1782.0,2.0,7.0,2.0,99.0,82.0,296000.0
14157.0,9.0,2005,2006,1922.0,1922.0,2.0,8.0,1.0,178.0,51.0,377426.0
12456.0,10.0,2006,2007,1718.0,1718.0,2.0,7.0,1.0,216.0,48.0,337500.0
6956.0,4.0,1948,1950,624.0,936.0,1.0,5.0,0.0,0.0,0.0,97900.0
7862.0,6.0,2009,2009,1218.0,1218.0,2.0,4.0,0.0,0.0,102.0,208300.0
11050.0,7.0,1996,1997,910.0,1820.0,2.0,8.0,1.0,318.0,32.0,213000.0
8924.0,7.0,1998,1999,880.0,1724.0,2.0,8.0,0.0,120.0,155.0,188000.0
9610.0,6.0,1958,1958,1336.0,1336.0,1.0,7.0,1.0,80.0,0.0,162000.0
13710.0,5.0,1950,1950,910.0,1558.0,1.0,6.0,0.0,289.0,0.0,152000.0
12552.0,7.0,2004,2005,991.0,1947.0,2.0,8.0,1.0,0.0,136.0,254900.0
14565.0,7.0,1994,1995,832.0,1657.0,2.0,6.0,0.0,144.0,74.0,189000.0
18559.0,7.0,1978,1978,2064.0,2064.0,2.0,7.0,2.0,200.0,0.0,235000.0
10880.0,5.0,1950,1950,1164.0,1164.0,1.0,5.0,0.0,0.0,48.0,125000.0
2280.0,7.0,1975,1975,836.0,836.0,1.0,4.0,0.0,0.0,30.0,120000.0
11841.0,6.0,1990,1990,816.0,816.0,1.0,5.0,0.0,0.0,32.0,118500.0
9187.0,9.0,2009,2009,1766.0,1766.0,2.0,7.0,1.0,195.0,130.0,370878.0
6270.0,5.0,1949,1950,1001.0,2002.0,2.0,8.0,0.0,0.0,0.0,145000.0
15660.0,7.0,1939,2006,1137.0,1954.0,1.0,8.0,2.0,0.0,119.0,311500.0
3087.0,7.0,2006,2006,1364.0,1364.0,2.0,6.0,1.0,100.0,16.0,210250.0
13450.0,7.0,2002,2002,920.0,1861.0,2.0,8.0,0.0,146.0,91.0,200000.0
10125.0,5.0,1977,1977,1302.0,1734.0,2.0,8.0,0.0,0.0,0.0,126000.0
8146.0,4.0,1900,2003,717.0,1039.0,1.0,6.0,0.0,0.0,0.0,114000.0
9600.0,4.0,1910,1950,833.0,1510.0,2.0,7.0,0.0,0.0,0.0,87500.0
12328.0,8.0,2005,2005,1164.0,2541.0,3.0,10.0,1.0,120.0,32.0,349265.0
10141.0,8.0,2004,2004,1512.0,1512.0,2.0,6.0,0.0,210.0,36.0,203000.0
8529.0,7.0,2001,2001,1434.0,1434.0,2.0,6.0,1.0,290.0,39.0,189000.0
8127.0,7.0,2003,2003,812.0,1653.0,2.0,6.0,0.0,0.0,45.0,209000.0
10751.0,5.0,1974,1974,1037.0,1037.0,1.0,5.0,0.0,136.0,47.0,129000.0
10010.0,5.0,1974,1975,1389.0,1389.0,1.0,6.0,1.0,240.0,38.0,170000.0
4280.0,5.0,1913,2002,694.0,694.0,1.0,4.0,1.0,0.0,0.0,90350.0
9600.0,6.0,1924,1950,572.0,1096.0,1.0,5.0,0.0,0.0,8.0,79000.0
9800.0,5.0,1972,1972,894.0,894.0,1.0,5.0,0.0,256.0,0.0,149900.0
7560.0,5.0,1971,1971,864.0,864.0,1.0,5.0,0.0,0.0,0.0,123000.0
9600.0,4.0,1900,1950,1095.0,1774.0,2.0,8.0,0.0,0.0,0.0,87000.0
9880.0,6.0,1977,1977,1118.0,1118.0,1.0,6.0,1.0,203.0,0.0,171000.0
9600.0,6.0,1950,1950,1032.0,1252.0,1.0,6.0,0.0,0.0,0.0,119000.0
7931.0,5.0,1959,1959,1148.0,1148.0,1.0,6.0,0.0,0.0,0.0,132500.0
5100.0,8.0,1925,1996,833.0,1666.0,1.0,7.0,1.0,192.0,63.0,161000.0
9720.0,9.0,2001,2002,1366.0,1947.0,2.0,7.0,1.0,168.0,116.0,274000.0
8521.0,5.0,1967,1967,912.0,912.0,1.0,5.0,1.0,0.0,0.0,125000.0
8741.0,5.0,1946,1950,1195.0,1195.0,2.0,8.0,0.0,118.0,0.0,98500.0
12461.0,8.0,1994,1995,1624.0,1624.0,2.0,5.0,1.0,0.0,114.0,262000.0
6950.0,5.0,1979,1979,914.0,914.0,1.0,5.0,0.0,0.0,0.0,134900.0
16905.0,5.0,1959,1959,1328.0,1328.0,1.0,5.0,2.0,0.0,104.0,170000.0
7155.0,6.0,1926,1991,686.0,1461.0,1.0,6.0,1.0,0.0,0.0,135000.0
7697.0,7.0,2007,2007,1258.0,1258.0,2.0,6.0,0.0,0.0,0.0,173500.0
7800.0,5.0,1948,2002,1112.0,2008.0,3.0,8.0,0.0,103.0,0.0,225000.0
14357.0,5.0,1961,1961,1187.0,1187.0,1.0,6.0,1.0,128.0,0.0,140500.0
8775.0,5.0,1994,1994,990.0,990.0,1.0,5.0,0.0,0.0,64.0,126000.0
2645.0,8.0,1999,1999,962.0,1586.0,2.0,7.0,0.0,169.0,0.0,170000.0
13568.0,5.0,1995,1995,990.0,990.0,1.0,5.0,0.0,224.0,0.0,156000.0
8640.0,8.0,2007,2007,896.0,1792.0,2.0,8.0,0.0,184.0,96.0,255000.0
1596.0,4.0,1973,1973,526.0,988.0,1.0,4.0,1.0,0.0,101.0,94900.0
7315.0,5.0,1958,1958,1170.0,1170.0,1.0,6.0,1.0,0.0,0.0,140000.0
7614.0,3.0,1905,1950,714.0,1376.0,1.0,7.0,0.0,0.0,0.0,96900.0
11000.0,5.0,1966,1966,1154.0,1154.0,1.0,6.0,1.0,0.0,58.0,154000.0
10337.0,8.0,1910,1999,909.0,1772.0,2.0,7.0,0.0,0.0,0.0,184900.0
14803.0,10.0,2007,2008,2084.0,2084.0,2.0,7.0,1.0,188.0,45.0,385000.0
8765.0,4.0,1936,1950,951.0,951.0,1.0,6.0,0.0,0.0,28.0,106500.0
12720.0,8.0,2000,2000,1466.0,2687.0,2.0,10.0,2.0,252.0,30.0,327000.0
5160.0,6.0,1927,1950,1204.0,1666.0,1.0,4.0,0.0,0.0,0.0,135000.0
13072.0,6.0,2005,2005,1141.0,1141.0,1.0,6.0,0.0,0.0,0.0,142500.0
8814.0,5.0,1968,1968,732.0,1464.0,1.0,7.0,0.0,0.0,40.0,141000.0
7000.0,5.0,1910,1991,820.0,1347.0,1.0,5.0,0.0,85.0,0.0,107500.0
4484.0,5.0,1942,1979,778.0,1282.0,1.0,4.0,0.0,0.0,88.0,108500.0
9019.0,6.0,1994,1994,636.0,1320.0,2.0,6.0,0.0,0.0,40.0,150000.0
8520.0,3.0,1916,1950,576.0,936.0,1.0,6.0,0.0,0.0,0.0,78000.0
11932.0,8.0,2007,2008,1580.0,1580.0,2.0,7.0,0.0,0.0,24.0,235128.0
14330.0,5.0,1975,2001,1558.0,1558.0,2.0,5.0,0.0,140.0,0.0,163000.0
8777.0,3.0,1945,2007,640.0,640.0,1.0,5.0,0.0,0.0,0.0,84900.0
2308.0,6.0,1974,1974,855.0,1322.0,2.0,6.0,1.0,260.0,0.0,147000.0
2500.0,7.0,1915,2005,916.0,1826.0,1.0,7.0,1.0,0.0,0.0,155000.0
8049.0,7.0,1990,1990,1339.0,1339.0,2.0,6.0,1.0,0.0,58.0,180000.0
5600.0,4.0,1930,1950,372.0,1092.0,2.0,7.0,0.0,0.0,0.0,55000.0
9590.0,7.0,2003,2003,1146.0,1146.0,2.0,6.0,1.0,160.0,22.0,187500.0
7200.0,6.0,1976,1976,1125.0,1125.0,1.0,6.0,1.0,296.0,0.0,125000.0
11500.0,7.0,1936,1987,1020.0,2057.0,1.0,6.0,1.0,0.0,0.0,250000.0
6756.0,5.0,1910,1950,899.0,899.0,1.0,5.0,0.0,0.0,0.0,78000.0
11426.0,4.0,1910,1996,828.0,1594.0,2.0,9.0,0.0,0.0,172.0,118000.0
9554.0,8.0,1993,1994,1065.0,1911.0,2.0,8.0,1.0,182.0,81.0,215000.0
8534.0,4.0,1925,1950,672.0,672.0,1.0,4.0,0.0,0.0,0.0,72000.0
11361.0,6.0,1976,1976,1523.0,1523.0,2.0,7.0,1.0,0.0,0.0,180000.0
12416.0,6.0,1986,1986,1651.0,1651.0,2.0,7.0,1.0,192.0,0.0,184000.0
9600.0,5.0,1959,1959,1041.0,1041.0,1.0,6.0,0.0,224.0,88.0,124500.0
8267.0,5.0,1958,1958,1604.0,1604.0,2.0,8.0,0.0,42.0,0.0,135000.0
6000.0,6.0,1940,1989,1014.0,1672.0,1.0,6.0,1.0,0.0,11.0,164900.0
9600.0,7.0,1969,1969,1164.0,1164.0,1.0,6.0,0.0,0.0,0.0,140000.0
7350.0,5.0,1958,1958,1041.0,1041.0,1.0,6.0,0.0,0.0,0.0,128000.0
7703.0,6.0,1978,1978,1034.0,1034.0,1.0,6.0,1.0,311.0,0.0,153000.0
4347.0,6.0,1910,1950,825.0,1609.0,1.0,7.0,0.0,0.0,182.0,127500.0
9600.0,5.0,1950,2006,1337.0,1337.0,1.0,7.0,1.0,0.0,192.0,141500.0
12256.0,8.0,1994,1995,1500.0,2622.0,2.0,9.0,2.0,186.0,32.0,325000.0
9547.0,7.0,1993,1993,1594.0,1594.0,2.0,6.0,1.0,190.0,80.0,188500.0
7200.0,6.0,2006,2006,1262.0,1262.0,2.0,5.0,0.0,0.0,120.0,185000.0
13072.0,6.0,2005,2006,1175.0,1175.0,1.0,6.0,0.0,0.0,90.0,146000.0
3600.0,6.0,1917,2007,664.0,1288.0,1.0,5.0,1.0,0.0,103.0,119000.0
1680.0,5.0,1971,1971,630.0,1302.0,2.0,6.0,0.0,0.0,0.0,112000.0
3316.0,8.0,2005,2005,1247.0,1247.0,1.0,4.0,1.0,0.0,84.0,197000.0
13265.0,8.0,2002,2002,1689.0,1689.0,2.0,7.0,2.0,150.0,59.0,271000.0
3242.0,7.0,2003,2003,1405.0,1405.0,2.0,6.0,1.0,136.0,36.0,200000.0
8991.0,7.0,1976,1976,1324.0,1324.0,2.0,5.0,1.0,407.0,36.0,174000.0
8000.0,5.0,1960,1960,1377.0,1377.0,1.0,6.0,2.0,0.0,0.0,156500.0
9303.0,6.0,1996,1997,888.0,1756.0,2.0,7.0,0.0,144.0,122.0,204000.0
8544.0,5.0,1966,2006,1228.0,1228.0,1.0,6.0,0.0,0.0,65.0,149350.0
11425.0,5.0,1954,1954,1008.0,1008.0,1.0,4.0,1.0,0.0,0.0,137000.0
11404.0,7.0,1998,1999,1153.0,2031.0,2.0,8.0,1.0,192.0,84.0,222500.0
8229.0,6.0,2007,2007,752.0,1504.0,2.0,6.0,0.0,100.0,32.0,166000.0
4485.0,5.0,1920,1950,936.0,936.0,1.0,5.0,1.0,51.0,0.0,109500.0
15635.0,4.0,1954,1954,1383.0,1383.0,1.0,6.0,0.0,0.0,0.0,122000.0
3153.0,5.0,1920,1990,967.0,967.0,1.0,5.0,1.0,0.0,0.0,99900.0
11096.0,8.0,2006,2006,1656.0,1656.0,2.0,7.0,0.0,0.0,146.0,249700.0
14000.0,6.0,1950,2004,1152.0,1152.0,1.0,6.0,1.0,0.0,36.0,158500.0
7733.0,6.0,2005,2005,1142.0,1142.0,1.0,5.0,0.0,4.0,50.0,139500.0
8098.0,6.0,2000,2000,1403.0,1403.0,2.0,5.0,0.0,0.0,173.0,202000.0
8393.0,5.0,1959,2005,1712.0,1712.0,2.0,8.0,0.0,272.0,54.0,145000.0
12900.0,4.0,1969,1969,1258.0,1258.0,0.0,6.0,0.0,120.0,0.0,108959.0
8078.0,5.0,1958,1958,1560.0,1560.0,2.0,8.0,0.0,0.0,0.0,128600.0
12384.0,7.0,1976,1976,1142.0,1935.0,2.0,7.0,1.0,0.0,113.0,197900.0
9927.0,7.0,1976,1976,1083.0,1083.0,1.0,5.0,1.0,444.0,0.0,172000.0
16300.0,5.0,1977,1977,907.0,907.0,1.0,5.0,0.0,0.0,0.0,130000.0
7915.0,6.0,1999,2000,1675.0,1675.0,2.0,6.0,0.0,165.0,52.0,195000.0
9116.0,8.0,2001,2001,1491.0,1491.0,2.0,7.0,0.0,120.0,100.0,209000.0
13070.0,5.0,1951,1951,1112.0,1112.0,1.0,5.0,0.0,0.0,0.0,126000.0
9855.0,6.0,1956,1956,1689.0,1689.0,1.0,7.0,1.0,0.0,0.0,127500.0
8118.0,9.0,2007,2007,1710.0,1710.0,2.0,6.0,1.0,156.0,48.0,334000.0
10920.0,6.0,1960,1960,1253.0,1253.0,1.0,5.0,1.0,0.0,213.0,157000.0
6600.0,5.0,1962,1962,864.0,864.0,1.0,5.0,0.0,58.0,0.0,125500.0
8199.0,7.0,2005,2005,728.0,1456.0,2.0,7.0,1.0,36.0,18.0,189000.0
9947.0,7.0,1990,1991,1217.0,1217.0,2.0,6.0,0.0,168.0,27.0,173000.0
10769.0,8.0,2007,2007,866.0,1768.0,2.0,7.0,0.0,144.0,105.0,212000.0
8846.0,5.0,1996,1996,914.0,914.0,1.0,5.0,0.0,0.0,0.0,148000.0
10600.0,6.0,1964,1964,1131.0,1775.0,2.0,8.0,0.0,0.0,172.0,136300.0
18890.0,5.0,1977,1977,1361.0,2620.0,2.0,12.0,1.0,155.0,24.0,190000.0
9142.0,5.0,1900,2006,830.0,1627.0,2.0,10.0,0.0,192.0,0.0,139500.0
7750.0,7.0,2003,2003,660.0,1320.0,2.0,6.0,0.0,0.0,48.0,162000.0
6060.0,4.0,1939,1950,772.0,1123.0,1.0,4.0,0.0,0.0,0.0,100000.0
10172.0,5.0,1968,2003,874.0,874.0,1.0,5.0,0.0,0.0,120.0,126500.0
10380.0,7.0,1986,1987,1553.0,2730.0,2.0,8.0,1.0,201.0,96.0,301000.0
9337.0,6.0,1997,1997,905.0,1786.0,2.0,7.0,0.0,0.0,162.0,204750.0
7200.0,4.0,1949,1950,1040.0,1040.0,2.0,6.0,0.0,0.0,0.0,90000.0
9600.0,5.0,1920,1960,1377.0,2350.0,2.0,10.0,0.0,0.0,0.0,130000.0
8640.0,5.0,1968,1968,884.0,1770.0,1.0,7.0,0.0,0.0,60.0,155000.0
7931.0,5.0,1960,1960,1269.0,1269.0,1.0,6.0,1.0,0.0,0.0,155000.0
11625.0,5.0,1965,1965,1039.0,1039.0,1.0,6.0,0.0,0.0,0.0,131500.0
9600.0,6.0,1955,1972,1520.0,1520.0,1.0,7.0,2.0,0.0,0.0,153000.0
11478.0,8.0,2007,2008,1704.0,1704.0,2.0,7.0,1.0,0.0,50.0,306000.0
7740.0,9.0,2006,2006,1686.0,1686.0,2.0,6.0,1.0,266.0,100.0,332200.0
9520.0,8.0,2007,2008,1646.0,1646.0,2.0,7.0,1.0,192.0,44.0,293077.0
17199.0,4.0,1961,1961,914.0,914.0,1.0,4.0,0.0,140.0,0.0,128000.0
5400.0,6.0,1926,2004,1149.0,1616.0,2.0,5.0,0.0,0.0,0.0,152000.0
10800.0,4.0,1949,1950,720.0,1192.0,1.0,6.0,0.0,0.0,0.0,135000.0
9900.0,6.0,1880,1950,1178.0,2210.0,2.0,8.0,0.0,0.0,48.0,117500.0
6000.0,6.0,1927,1950,866.0,1296.0,1.0,6.0,0.0,0.0,0.0,127500.0
1477.0,6.0,1970,2007,546.0,1092.0,2.0,6.0,0.0,187.0,0.0,98000.0
19645.0,7.0,1994,2007,896.0,1652.0,2.0,6.0,0.0,0.0,0.0,203135.0
8750.0,7.0,1996,1996,909.0,1716.0,2.0,7.0,1.0,0.0,120.0,191000.0
7785.0,5.0,1956,1956,1014.0,1014.0,1.0,6.0,0.0,0.0,0.0,98000.0
10800.0,5.0,1987,1988,1200.0,1200.0,3.0,5.0,0.0,120.0,0.0,179000.0
9139.0,8.0,2006,2006,1432.0,1432.0,2.0,7.0,1.0,297.0,50.0,245000.0
10140.0,7.0,1998,1999,1680.0,1680.0,2.0,7.0,1.0,78.0,73.0,213250.0
10122.0,4.0,1948,1950,869.0,869.0,1.0,3.0,0.0,0.0,0.0,89900.0
10141.0,7.0,1998,1998,885.0,1718.0,2.0,7.0,1.0,0.0,94.0,185000.0
2205.0,6.0,1973,1973,525.0,1092.0,1.0,6.0,0.0,144.0,0.0,113500.0
10914.0,3.0,1929,1950,715.0,715.0,1.0,4.0,0.0,0.0,0.0,68000.0
9196.0,7.0,2003,2003,1560.0,1560.0,2.0,7.0,0.0,100.0,150.0,201000.0
9803.0,7.0,2005,2005,866.0,1768.0,2.0,7.0,0.0,0.0,108.0,226700.0
9171.0,7.0,2004,2005,848.0,1598.0,2.0,7.0,1.0,100.0,48.0,201490.0
9750.0,5.0,1994,1994,990.0,990.0,1.0,5.0,0.0,168.0,0.0,155000.0
8604.0,5.0,1978,1978,941.0,941.0,1.0,4.0,0.0,0.0,40.0,145000.0
6155.0,6.0,1920,1999,751.0,1362.0,2.0,6.0,0.0,0.0,0.0,128000.0
9487.0,6.0,2000,2000,940.0,1690.0,2.0,7.0,1.0,0.0,50.0,187000.0
3675.0,6.0,2005,2006,1072.0,1072.0,1.0,5.0,0.0,0.0,28.0,145500.0
10200.0,4.0,1925,1950,572.0,572.0,1.0,4.0,0.0,0.0,0.0,75000.0
11750.0,7.0,2005,2006,1546.0,1546.0,2.0,7.0,0.0,144.0,42.0,217000.0
11896.0,7.0,2008,2008,1346.0,1346.0,2.0,6.0,1.0,100.0,48.0,220000.0
10400.0,6.0,1972,1972,1012.0,1790.0,1.0,8.0,1.0,148.0,0.0,165150.0
10970.0,6.0,1978,1978,1026.0,1026.0,1.0,5.0,0.0,0.0,0.0,147000.0
11883.0,7.0,1996,1996,1504.0,1504.0,2.0,6.0,1.0,115.0,66.0,203000.0
10552.0,5.0,1959,1959,1700.0,1700.0,1.0,6.0,1.0,0.0,38.0,165500.0
8248.0,3.0,1914,1950,864.0,864.0,1.0,5.0,0.0,0.0,0.0,67000.0
9760.0,6.0,1964,1993,1020.0,1851.0,2.0,7.0,1.0,239.0,42.0,187000.0
2998.0,6.0,2000,2000,756.0,1512.0,2.0,4.0,0.0,0.0,32.0,180000.0
6821.0,6.0,1921,2005,759.0,1298.0,2.0,8.0,1.0,216.0,0.0,146500.0
11354.0,7.0,2000,2000,1673.0,1673.0,2.0,7.0,1.0,306.0,113.0,270000.0
9069.0,6.0,1992,1992,996.0,996.0,1.0,5.0,0.0,120.0,0.0,147000.0
8064.0,6.0,1948,2004,816.0,1224.0,1.0,5.0,0.0,414.0,0.0,132000.0
5400.0,4.0,1920,1950,840.0,1374.0,1.0,6.0,0.0,0.0,0.0,105000.0
5687.0,5.0,1912,2000,936.0,1716.0,2.0,9.0,0.0,0.0,184.0,135900.0
7500.0,7.0,2006,2006,1143.0,1143.0,1.0,5.0,0.0,0.0,55.0,147000.0
13173.0,9.0,2006,2007,1652.0,1652.0,2.0,6.0,2.0,404.0,102.0,325000.0
9488.0,5.0,1947,1993,1054.0,1054.0,1.0,6.0,0.0,0.0,60.0,124000.0
13526.0,5.0,1965,1965,935.0,935.0,1.0,5.0,0.0,180.0,0.0,137000.0
10410.0,4.0,1915,1950,1313.0,2377.0,2.0,8.0,1.0,0.0,0.0,142900.0
12000.0,5.0,1948,2005,1122.0,1122.0,1.0,6.0,0.0,0.0,36.0,147000.0
7830.0,5.0,1970,1970,1180.0,1180.0,1.0,6.0,0.0,0.0,45.0,128000.0
8850.0,7.0,1916,1950,815.0,1690.0,1.0,7.0,1.0,0.0,0.0,144000.0
7132.0,8.0,2006,2006,1370.0,1370.0,2.0,6.0,1.0,120.0,49.0,205000.0
9937.0,5.0,1964,1999,1486.0,1486.0,1.0,7.0,0.0,0.0,0.0,167000.0
5720.0,5.0,1941,1950,676.0,1131.0,1.0,5.0,0.0,26.0,0.0,66500.0
12585.0,8.0,1993,1993,1565.0,2799.0,2.0,8.0,1.0,432.0,136.0,315000.0
11103.0,7.0,2006,2006,728.0,1456.0,2.0,8.0,1.0,0.0,0.0,155835.0
8013.0,8.0,1995,1996,1734.0,1734.0,2.0,6.0,0.0,52.0,50.0,239500.0
10872.0,9.0,2006,2006,1531.0,1531.0,2.0,6.0,1.0,184.0,52.0,300000.0
11305.0,8.0,2002,2002,1922.0,1922.0,2.0,6.0,1.0,201.0,64.0,282000.0
9100.0,5.0,1960,1960,1144.0,1144.0,1.0,6.0,1.0,0.0,0.0,120000.0
10110.0,9.0,2008,2008,1866.0,1866.0,2.0,7.0,1.0,0.0,48.0,336860.0
9786.0,3.0,1922,1950,1077.0,1077.0,1.0,6.0,1.0,0.0,100.0,91000.0
5330.0,8.0,2006,2007,1550.0,1550.0,2.0,5.0,0.0,0.0,102.0,207500.0
3811.0,7.0,2004,2005,1646.0,1646.0,2.0,5.0,1.0,128.0,53.0,250000.0
3010.0,7.0,2005,2006,1248.0,1248.0,2.0,5.0,0.0,108.0,0.0,167240.0
3435.0,7.0,2004,2005,1245.0,1245.0,2.0,5.0,0.0,0.0,100.0,178000.0
10800.0,6.0,1963,1963,1052.0,1052.0,1.0,6.0,0.0,0.0,133.0,127000.0
10456.0,6.0,1967,1967,1829.0,1829.0,2.0,8.0,0.0,0.0,76.0,218500.0
8475.0,4.0,1956,1956,952.0,952.0,1.0,4.0,0.0,0.0,0.0,135750.0
8197.0,7.0,2003,2009,1480.0,1480.0,2.0,7.0,0.0,252.0,73.0,214000.0
10994.0,8.0,2005,2006,1844.0,1844.0,2.0,7.0,1.0,165.0,44.0,257000.0
6000.0,6.0,1937,2000,825.0,1497.0,2.0,5.0,0.0,272.0,0.0,157000.0
7288.0,5.0,1942,1950,976.0,976.0,1.0,5.0,0.0,160.0,0.0,102000.0
13360.0,5.0,1921,2006,964.0,964.0,1.0,5.0,0.0,0.0,0.0,163500.0
10335.0,7.0,1999,1999,1501.0,1501.0,2.0,6.0,0.0,144.0,29.0,204000.0
11767.0,5.0,1956,1956,1560.0,1560.0,1.0,7.0,1.0,0.0,0.0,103500.0
5400.0,5.0,1958,1958,864.0,864.0,1.0,6.0,0.0,0.0,0.0,118000.0
9100.0,7.0,2000,2000,1525.0,1525.0,2.0,6.0,0.0,219.0,36.0,235000.0
7728.0,5.0,1962,1962,1190.0,1190.0,1.0,6.0,0.0,0.0,18.0,132500.0
8778.0,8.0,2006,2006,1302.0,1830.0,2.0,7.0,0.0,0.0,40.0,221300.0
8487.0,7.0,2004,2004,1500.0,1500.0,2.0,6.0,0.0,192.0,36.0,190000.0
9930.0,7.0,2002,2002,878.0,1762.0,2.0,6.0,0.0,320.0,54.0,222000.0
17500.0,7.0,1959,2002,1902.0,1902.0,2.0,7.0,2.0,0.0,207.0,335000.0
10206.0,8.0,2008,2008,1658.0,1658.0,2.0,7.0,1.0,144.0,44.0,257500.0
14587.0,9.0,2008,2008,1506.0,1506.0,2.0,6.0,1.0,0.0,174.0,264132.0
7800.0,5.0,1967,2004,899.0,899.0,1.0,5.0,0.0,64.0,0.0,130000.0
4960.0,5.0,1930,1982,1001.0,1654.0,2.0,7.0,1.0,244.0,60.0,137000.0
7392.0,5.0,1930,1995,912.0,912.0,1.0,5.0,0.0,0.0,90.0,99500.0
7424.0,5.0,1978,1978,1373.0,1373.0,1.0,5.0,2.0,0.0,0.0,160250.0
2522.0,7.0,2004,2004,970.0,1709.0,2.0,7.0,0.0,0.0,40.0,130000.0
3672.0,5.0,1922,1950,816.0,816.0,1.0,5.0,0.0,0.0,0.0,75200.0
7706.0,6.0,1993,1996,1091.0,1091.0,1.0,5.0,0.0,280.0,0.0,131250.0
12929.0,6.0,1960,1993,1081.0,1081.0,1.0,5.0,0.0,36.0,82.0,148000.0
9316.0,5.0,1965,1965,1020.0,1020.0,2.0,5.0,0.0,171.0,0.0,124100.0
12122.0,7.0,1961,2007,999.0,999.0,1.0,6.0,0.0,144.0,76.0,178400.0
7711.0,4.0,1977,1977,1440.0,1440.0,2.0,8.0,0.0,321.0,0.0,150000.0
12352.0,7.0,1998,1999,853.0,1753.0,2.0,7.0,1.0,0.0,74.0,217000.0
12447.0,8.0,2005,2006,1116.0,1964.0,2.0,8.0,1.0,200.0,70.0,252000.0
7500.0,7.0,2006,2006,1141.0,1141.0,1.0,6.0,0.0,182.0,0.0,152000.0
6120.0,7.0,1929,2001,854.0,854.0,1.0,5.0,0.0,48.0,112.0,132000.0
9576.0,6.0,1945,1950,885.0,1182.0,1.0,5.0,0.0,0.0,0.0,120000.0
9942.0,9.0,2005,2006,1625.0,2091.0,2.0,8.0,1.0,194.0,84.0,338500.0
7898.0,4.0,1920,1994,985.0,985.0,1.0,4.0,0.0,0.0,0.0,105000.0
10005.0,7.0,1977,1977,1156.0,2022.0,2.0,8.0,1.0,288.0,117.0,192000.0
12393.0,7.0,2004,2005,847.0,1948.0,2.0,8.0,1.0,100.0,48.0,195000.0
9000.0,8.0,2008,2008,786.0,1590.0,2.0,6.0,0.0,0.0,30.0,210000.0
7875.0,7.0,2003,2003,847.0,1948.0,2.0,8.0,1.0,0.0,48.0,211000.0
6000.0,4.0,1936,1950,757.0,1324.0,1.0,6.0,0.0,0.0,0.0,128000.0
10175.0,6.0,1964,1964,1425.0,1425.0,2.0,7.0,1.0,0.0,0.0,180500.0
13600.0,5.0,1900,1950,1422.0,2337.0,2.0,10.0,0.0,0.0,57.0,90000.0
12172.0,5.0,1940,1996,908.0,908.0,1.0,4.0,0.0,284.0,24.0,138500.0
10237.0,7.0,2006,2006,738.0,1492.0,2.0,8.0,0.0,0.0,32.0,169985.0
7000.0,5.0,1961,1961,1150.0,1150.0,1.0,6.0,0.0,0.0,0.0,146000.0
11228.0,7.0,1993,1993,1080.0,2097.0,2.0,9.0,1.0,196.0,187.0,228000.0
10728.0,8.0,2006,2006,1095.0,1939.0,2.0,8.0,1.0,192.0,51.0,266000.0
6000.0,5.0,1924,1950,816.0,1566.0,1.0,7.0,0.0,24.0,0.0,139000.0
6931.0,4.0,1955,1955,784.0,784.0,1.0,4.0,0.0,112.0,0.0,91900.0
8760.0,8.0,2006,2006,1500.0,1500.0,2.0,7.0,1.0,144.0,38.0,212999.0
9024.0,6.0,2004,2004,813.0,1515.0,2.0,8.0,1.0,0.0,75.0,179000.0
11563.0,8.0,2006,2007,1537.0,1537.0,2.0,8.0,0.0,0.0,26.0,294000.0
1680.0,6.0,1972,1972,483.0,987.0,1.0,5.0,0.0,0.0,0.0,97000.0
8760.0,7.0,2006,2006,1391.0,1962.0,2.0,7.0,0.0,0.0,90.0,239799.0
9600.0,5.0,1961,1990,1433.0,1433.0,1.0,7.0,1.0,144.0,0.0,161000.0
4435.0,6.0,2003,2003,848.0,848.0,1.0,3.0,0.0,140.0,0.0,136500.0
1680.0,6.0,1972,2007,483.0,987.0,1.0,5.0,0.0,250.0,0.0,118000.0
7599.0,4.0,1982,2006,845.0,845.0,1.0,4.0,0.0,0.0,0.0,129500.0
7264.0,7.0,1925,2007,952.0,1548.0,2.0,5.0,0.0,74.0,0.0,205000.0
11825.0,8.0,2006,2007,1694.0,1694.0,2.0,7.0,1.0,0.0,112.0,322400.0
10200.0,8.0,2007,2007,1602.0,1602.0,2.0,7.0,1.0,0.0,48.0,293200.0
11184.0,6.0,1978,1978,918.0,1683.0,2.0,7.0,1.0,243.0,0.0,172500.0
8820.0,5.0,1890,1996,1188.0,1869.0,1.0,7.0,0.0,48.0,0.0,124900.0
